# Logfile created on 2018-02-25 00:00:54 -0800 by logger.rb/56815
#Version: 0.0.1
#Fields: event_time	client_ip	session_cookie_id	user_cookie_id	user_id	request_url	identifier	filename	size	user-agent	title	publisher	publisher_id	authors	publication_date	version	other_ids	target_url	publication_year
#Software: Dash
#Start-Date: 2018-02-25T00:00:00-08:00
#End-Date: 2018-02-26T00:00:00-08:00
2018-02-25T00:00:54-08:00	54.70.40.11	-	-	-	http://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1P075	doi:10.7280/D1P075	-	-	Mozilla/5.0 (compatible) SemanticScholarBot (+https://www.semanticscholar.org/crawler)	UCI Libraries' Chatbot Files (ANTswers)	UC Irvine	????	Danielle Kane	2017-10-10T17:34:06Z	3	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1P075	2017
2018-02-25T01:01:32-08:00	65.132.59.34	-	-	-	http://datashare.ucsf.edu/stash/dataset/doi:10.7272/Q6RX997G	doi:10.7272/Q6RX997G	-	-	G-i-g-a-b-o-t	Gut Microbiota from Multiple Sclerosis patients triggers spontaneous autoimmune encephalomyelitis in mice --16S data--	UC San Francisco	????	Hartmut Wekerle|Kerstin Berer|Lisa Ann Gerdes|Egle Cekanaviciute|Sherman Jia|Liang Xiao|Zhongkui Xia|Chuan Liu|Luisa Klotz|Uta Stauffer|Sergio Baranzini|Tania Kümpfel|Reinhard Hohlfeld|Gurumoorthy Krishnamoorthy	2017-10-02T07:00:00Z	2	????	https://datashare.ucsf.edu/stash/dataset/doi:10.7272/Q6RX997G	2017
2018-02-25T01:04:08-08:00	66.249.66.70	-	-	-	http://dash.library.ucsc.edu/stash/dataset/doi:10.7280/D1H593	doi:10.7280/D1H593	-	-	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	Annual Survey of Orange County 1982	UC Irvine	????	Mark Baldassare	2014-10-31T15:31:38Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1H593	2014
2018-02-25T01:06:48-08:00	144.76.19.144	-	-	-	http://dash.ucop.edu/stash/dataset/doi:10.15146/R33K57	doi:10.15146/R33K57	-	-	Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)	The Role of Federal Libraries in Research Data Services	University of Tennessee, Knoxville	????	William Birch	2012-02-09T00:00:00Z	1	????	https://oneshare.cdlib.org/stash/dataset/doi:10.15146/R33K57	2012
2018-02-25T01:07:28-08:00	144.76.19.144	-	-	-	http://dash.ucop.edu/stash/dataset/doi:10.15146/R3ZW2Z	doi:10.15146/R3ZW2Z	-	-	Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)	The Role of Federal Librarians in Research Data Services	University of Tennessee, Knoxville	????	Ben Birch	2012-01-17T00:00:00Z	1	????	https://oneshare.cdlib.org/stash/dataset/doi:10.15146/R3ZW2Z	2012
2018-02-25T01:35:29-08:00	66.249.66.70	-	-	-	http://dash.library.ucsc.edu/stash/dataset/doi:10.7280/D11010	doi:10.7280/D11010	-	-	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	Physiology of Urban Trees, 4 of 7	UC Irvine	????	Diane Pataki	2015-04-14T09:48:03Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D11010	2015
2018-02-25T02:01:03-08:00	66.249.79.116	-	-	-	http://oneshare.cdlib.org/stash/dataset/doi:10.15146/R3KS3W	doi:10.15146/R3KS3W	-	-	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	Data associated with Vandeleest, Beisner et al. (PeerJ, 2016) "Decoupling Social Status and Status Certainty Effects on Health in Macaques: A Network Approach"	DataONE	????	Jessica Vandeleest|Brianne Beisner|Darcy Hannibal|Amy Nathman|John Capitanio|Hsieh Fushing|Edward Atwill|Brenda McCowan	2016-09-13T10:01:22Z	1	????	https://oneshare.cdlib.org/stash/dataset/doi:10.15146/R3KS3W	2016
2018-02-25T02:18:22-08:00	23.23.3.143	-	-	-	http://dash.ucr.edu/stash/dataset/doi:10.6086/D1CM12	doi:10.6086/D1CM12	-	-	Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2	#GifHistory	UC Riverside	????	Bergis Jules	2018-02-12T03:56:02Z	2	????	https://dash.ucr.edu/stash/dataset/doi:10.6086/D1CM12	2018
2018-02-25T02:18:35-08:00	23.23.3.143	-	-	-	http://dash.ucr.edu/stash/dataset/doi:10.6086/D1P07X	doi:10.6086/D1P07X	-	-	Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2	#BLKTwitterstorians January 2018 Chat	UC Riverside	????	Bergis Jules	2018-01-06T18:37:01Z	2	????	https://dash.ucr.edu/stash/dataset/doi:10.6086/D1P07X	2018
2018-02-25T02:18:49-08:00	23.23.3.143	-	-	-	http://dash.ucr.edu/stash/dataset/doi:10.6086/D1808K	doi:10.6086/D1808K	-	-	Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2	DocNow Digital Blackness 	UC Riverside	????	Bergis Jules	2017-12-14T15:01:52Z	1	????	https://dash.ucr.edu/stash/dataset/doi:10.6086/D1808K	2017
2018-02-25T02:22:22-08:00	66.249.79.2	-	-	-	http://dash.ucr.edu/stash/downloads/file_download/15748	doi:10.7272/Q62Z13FS	All_T2/T2-RAW16_FT080X2.img	6160384	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	Frontotemporal Lobar Degeneration (FTLD)	UC San Francisco	????	Michael W. Weiner	2013-06-20T14:09:36Z	1	????	https://datashare.ucsf.edu/stash/dataset/doi:10.7272/Q62Z13FS	2012
2018-02-25T02:25:32-08:00	66.249.73.69	-	-	-	http://dash.ucop.edu/stash/dataset/doi:10.15146/R3408T	doi:10.15146/R3408T	-	-	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	Dataset for benchmark models (Final 2017-10-19)	DataONE	????	Ji Yingfeng	2017-10-16T03:44:31Z	2	????	https://oneshare.cdlib.org/stash/dataset/doi:10.15146/R3408T	2017
2018-02-25T02:26:27-08:00	66.249.79.2	-	-	-	http://dash.ucr.edu/stash/downloads/file_download/26635	doi:10.6071/Z7WC73	Level 0/P301/20100618_P301_DUST.zip	1387305	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	Southern Sierra Critical Zone Observatory (SSCZO), Providence Creek meteorological data, soil moisture and temperature, snow depth and air temperature	UC Merced	????	Roger Bales|Matt Meadows|Erin Stacy|Martha Conklin|Xiande Meng|SSCZO Southern Sierra Critical Zone Observatory	2016-03-14T17:02:02Z	2	????	https://dash.ucmerced.edu/stash/dataset/doi:10.6071/Z7WC73	2013
2018-02-25T02:41:53-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22103	doi:10.7280/D1T88J	Water_Quality_Data.xlsx	17275	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2015-12-01T16:13:33Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1T88J	2015
2018-02-25T02:41:55-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22100	doi:10.7280/D1T88J	README.txt	1874	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2015-12-01T16:13:33Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1T88J	2015
2018-02-25T02:41:56-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22061	doi:10.7280/D1NK5Z	2016Plankton_Data.xlsx	13901	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2016-10-11T17:56:35Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1NK5Z	2016
2018-02-25T02:41:58-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22065	doi:10.7280/D1X30Q	UCIMainCampus.prj	0	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	UCI Campus Tree Inventory	UC Irvine	????	UCI Environmental Planning & Sustainability	2016-08-02T16:28:26Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1X30Q	2016
2018-02-25T02:42:00-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22067	doi:10.7280/D1X30Q	UCIMainCampus.dbf	11633222	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	UCI Campus Tree Inventory	UC Irvine	????	UCI Environmental Planning & Sustainability	2016-08-02T16:28:26Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1X30Q	2016
2018-02-25T02:42:02-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22064	doi:10.7280/D1NK5Z	2016Fish_Data.xlsx	13139	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2016-10-11T17:56:35Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1NK5Z	2016
2018-02-25T02:42:04-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22102	doi:10.7280/D1T88J	Plankton_Data.xlsx	14146	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2015-12-01T16:13:33Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1T88J	2015
2018-02-25T02:42:06-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22068	doi:10.7280/D1X30Q	UCIMainCampus.shp	335540	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	UCI Campus Tree Inventory	UC Irvine	????	UCI Environmental Planning & Sustainability	2016-08-02T16:28:26Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1X30Q	2016
2018-02-25T02:42:07-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22062	doi:10.7280/D1NK5Z	2016README.txt	2004	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2016-10-11T17:56:35Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1NK5Z	2016
2018-02-25T02:42:09-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22101	doi:10.7280/D1T88J	Fish_Data.xlsx	12263	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2015-12-01T16:13:33Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1T88J	2015
2018-02-25T02:42:11-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22066	doi:10.7280/D1X30Q	UCIMainCampus.shx	95940	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	UCI Campus Tree Inventory	UC Irvine	????	UCI Environmental Planning & Sustainability	2016-08-02T16:28:26Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1X30Q	2016
2018-02-25T02:42:13-08:00	128.195.188.235	-	-	-	http://dash.lib.uci.edu/stash/downloads/file_download/22063	doi:10.7280/D1NK5Z	2016WaterQuality_Data.xlsx	17138	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2016-10-11T17:56:35Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1NK5Z	2016
2018-02-25T03:06:53-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22100	doi:10.7280/D1T88J	README.txt	1874	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2015-12-01T16:13:33Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1T88J	2015
2018-02-25T03:06:55-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22068	doi:10.7280/D1X30Q	UCIMainCampus.shp	335540	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	UCI Campus Tree Inventory	UC Irvine	????	UCI Environmental Planning & Sustainability	2016-08-02T16:28:26Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1X30Q	2016
2018-02-25T03:06:57-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22061	doi:10.7280/D1NK5Z	2016Plankton_Data.xlsx	13901	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2016-10-11T17:56:35Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1NK5Z	2016
2018-02-25T03:06:59-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22101	doi:10.7280/D1T88J	Fish_Data.xlsx	12263	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2015-12-01T16:13:33Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1T88J	2015
2018-02-25T03:09:23-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22067	doi:10.7280/D1X30Q	UCIMainCampus.dbf	11633222	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	UCI Campus Tree Inventory	UC Irvine	????	UCI Environmental Planning & Sustainability	2016-08-02T16:28:26Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1X30Q	2016
2018-02-25T03:09:26-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22062	doi:10.7280/D1NK5Z	2016README.txt	2004	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2016-10-11T17:56:35Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1NK5Z	2016
2018-02-25T03:09:28-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22065	doi:10.7280/D1X30Q	UCIMainCampus.prj	0	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	UCI Campus Tree Inventory	UC Irvine	????	UCI Environmental Planning & Sustainability	2016-08-02T16:28:26Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1X30Q	2016
2018-02-25T03:09:29-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22066	doi:10.7280/D1X30Q	UCIMainCampus.shx	95940	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	UCI Campus Tree Inventory	UC Irvine	????	UCI Environmental Planning & Sustainability	2016-08-02T16:28:26Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1X30Q	2016
2018-02-25T03:09:31-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22064	doi:10.7280/D1NK5Z	2016Fish_Data.xlsx	13139	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2016-10-11T17:56:35Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1NK5Z	2016
2018-02-25T03:09:33-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22103	doi:10.7280/D1T88J	Water_Quality_Data.xlsx	17275	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2015-12-01T16:13:33Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1T88J	2015
2018-02-25T03:09:35-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22102	doi:10.7280/D1T88J	Plankton_Data.xlsx	14146	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2015-12-01T16:13:33Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1T88J	2015
2018-02-25T03:09:36-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/downloads/file_download/22063	doi:10.7280/D1NK5Z	2016WaterQuality_Data.xlsx	17138	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	Crystal Cove Marine Conservation Area Citizen Science Monitoring	UC Irvine	????	Crystal Cove Alliance	2016-10-11T17:56:35Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1NK5Z	2016
2018-02-25T03:43:44-08:00	66.249.79.104	-	-	-	http://dash.ucmerced.edu/stash/dataset/doi:10.6071/M3WC7K	doi:10.6071/M3WC7K	-	-	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	Reannotation of CCA-ends, initiator tRNAs, and other CAU-anticodon tRNAs of prokaryotic genomes in tRNAdb-CE 0.8	UC Merced	????	David H. Ardell|Ya-Ming Hou	2016-10-27T12:19:43Z	1	????	https://dash.ucmerced.edu/stash/dataset/doi:10.6071/M3WC7K	2016
2018-02-25T03:47:42-08:00	66.249.73.72	-	-	-	http://dash.ucop.edu/stash/dataset/doi:10.6078/D1009P	doi:10.6078/D1009P	-	-	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	Salmon Creek radon data	UC Berkeley	????	Laurel Larsen|Cleo Woelfle-Erskine	2017-10-06T03:43:59Z	1	????	https://dash.berkeley.edu/stash/dataset/doi:10.6078/D1009P	2017
2018-02-25T03:52:01-08:00	180.76.15.159	-	-	-	http://dash.ucop.edu/stash/downloads/file_download/19464	doi:10.7272/Q66Q1V54	All_PD/PD-RAW16_G144X2.img	6291456	Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)	Gulf War Illness	UC San Francisco	????	Michael W. Weiner	2013-06-20T12:04:52Z	1	????	https://datashare.ucsf.edu/stash/dataset/doi:10.7272/Q66Q1V54	2012
2018-02-25T04:02:27-08:00	66.249.79.2	-	-	-	http://dash.ucr.edu/stash/downloads/file_download/22145	doi:10.7280/D1TG6V	ocas95cdbk.txt	50636	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	Annual Survey of Orange County 1995	UC Irvine	????	Mark Baldassare	2014-10-31T16:54:05Z	1	????	https://dash.lib.uci.edu/stash/dataset/doi:10.7280/D1TG6V	2014
2018-02-25T04:05:52-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/dataset/doi:10.15146/R3NP4V	doi:10.15146/R3NP4V	-	-	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	IDEA Data API Specification	DataONE	????	Alexandr Kosenkov	2016-05-04T05:35:50Z	1	????	https://oneshare.cdlib.org/stash/dataset/doi:10.15146/R3NP4V	2016
2018-02-25T04:05:55-08:00	128.195.188.235	-	-	-	http://ocdp.lib.uci.edu/stash/dataset/doi:10.6086/D1PP4P	doi:10.6086/D1PP4P	-	-	uci-gsa-crawler (Enterprise; T5-JXXVUC5LX7WBV; bryanga@uci.edu,jkreuzig@uci.edu)	#BlackWomenAtWork	UC Riverside	????	Bergis Jules	2017-03-29T15:55:36Z	1	????	https://dash.ucr.edu/stash/dataset/doi:10.6086/D1PP4P	2017
